"","LTDR_outcome_mean","LTDR_outcome_max","pre_average_NTL","pre_average_LTDR","pre_max_LTDR","pre_min_temp","pre_max_temp","pre_average_temp","pre_max_precip","pre_min_precip","pre_average_precip","post_implementation_time","year","dist_to_all_rivers.na.mean","dist_to_roads.na.mean","srtm_elevation_500m.na.mean","srtm_slope_500m.na.mean","accessibility_map.na.mean","gpw_v3_density.2000.mean","wdpa_5km.na.sum","treecover2000.na.mean","treatment","latitude","longitude","total_disbursements","MultiFocal","pred_trt_NDVI"
"228",2.01164934833154e-05,6.92551051682769e-05,0.329639993949545,2009.76829310905,6590.12739490238,20.5952380952381,23.5761904761905,21.8525793650794,210.07380952381,20.4095238095238,102.778571428571,12,"2002",2186.77197265625,2027.33215332031,1346.2811801,4.16364574432,129.215956558,463.422027587891,0,31.511152943,1,0.989055620352135,34.22459,1806175.45424,1,-4.54970670733058e-06
"229",2.17635738431462e-05,7.01859232271538e-05,0.343446922525545,2132.36136300238,6627.39878627191,19.7301587301587,22.7539682539683,21.0412698412698,219.411111111111,20.5238095238095,109.396296296296,12,"2002",2326.29614257812,2264.21850585938,1446.38751197,4.40207862854,167.93968386,433.746612548828,1,32.5521062896,1,0.906505150927647,34.27615,1806175.45424,1,-4.54970670733058e-06
"231",2.29190487905615e-05,7.26979003906308e-05,0.00630998261920909,2122.45063127857,6854.70535714238,19.8444444444444,22.9222222222222,21.1834656084656,192.250793650794,8.83650793650794,91.6970899470899,12,"2002",3522.224609375,5629.10791015625,1755.11766582,5.43408918381,313.547985044,231.271911621094,2,41.1108544529,1,1.29526736250799,34.36031,1806175.45424,1,1.23046022035778e-06
"230",1.95689678485692e-05,7.00524707031385e-05,0.329365978992,1949.27709960952,6650.57087053476,20.5952380952381,23.5761904761905,21.8525793650794,210.07380952381,20.4095238095238,102.778571428571,12,"2002",2214.37353515625,2423.4873046875,1400.69759779,5.04164791107,170.275374376,455.265960693359,0,34.5482564242,1,1.0539459894174,34.24026,1806175.45424,1,-4.54970670733058e-06
"227",2.19400291090769e-05,6.93870034555231e-05,0.407638024076273,2155.02044968429,6567.40276227714,20.5952380952381,23.5761904761905,21.8525793650794,210.07380952381,20.4095238095238,102.778571428571,12,"2002",2237.107421875,1938.94921875,1356.84051037,3.80348014832,126.083541147,428.476470947266,0,28.3449440656,1,0.896315092987836,34.24509,1806175.45424,1,-4.54970670733058e-06
"226",2.20377358774e-05,7.25141706730846e-05,0.0711478878561182,2063.01102120524,6827.01316034238,18.702380952381,21.6928571428571,19.9944444444444,196.830952380952,9.76666666666667,92.5914682539683,12,"2002",3277.16674804688,5227.30810546875,1694.44405408,5.39613866806,304.147034252,287.764251708984,2,40.7569956935,1,1.26938721520627,34.33296,1806175.45424,1,1.23046022035778e-06
"412",1.592881152342e-05,5.106876171874e-05,0.5918862504636,1748.55035189931,5406.51476629862,26.1,29.898275862069,28.2008620689655,366.946551724138,6.89137931034483,131.050431034483,4,"2010",109717.6796875,3971.82153320312,35.6319767442,0.584418058395,250.477668433,123.241485595703,1,31.7625488779,1,6.85343968211912,81.8149000000001,7250539.60604,1,-1.51454400950299e-05
"410",2.04751555176e-05,6.247310839844e-05,0.773660759736821,2204.08714557621,6522.50267712862,25.9206896551724,29.5310344827586,27.9308429118774,370.486206896552,22.383908045977,145.63591954023,4,"2010",73636.9375,3169.06176757812,49.4968371837,0.692496538162,255.57911733,100.19068145752,2,45.770715573,1,6.7760392170495,81.7076,7250539.60604,1,-1.51454400950299e-05
"411",1.701694750978e-05,5.240088378906e-05,2.82101832206842,1862.80531468897,5601.58181236621,25.7229885057471,30.0425287356322,28.0353448275862,413.411494252874,5.3,127.049425287356,4,"2010",115597.8984375,23160.4609375,37.7789687673,0.748818516731,146.442196532,127.524772644043,0,29.2351130667,1,8.6776508306608,81.1395999999999,7250539.60604,1,-1.51454400950299e-05
"233",1.5703545227075e-05,3.3442042846675e-05,0.239505134659,1489.523445638,2681.09567871067,12.12,28.0133333333333,20.619375,43.07,0.00583333333333333,10.6111805555556,3,"2011",1935.49145507812,1731.60278320312,727.23313287,1.95942282677,301.279911374,2.47849774360657,0,0.1250758587,1,-28.5168990948369,20.21667,2146028.61371,0,1.03242534995717e-05
"232",1.6560435485825e-05,3.662072509765e-05,0.08537682173147,1726.38213297533,3152.45590006433,12.4483333333333,28.6883333333333,21.3080555555556,55.5833333333333,0,13.7158333333333,3,"2011",1789.56140136719,2999.54345703125,872.216914569,0.396364271641,400.988041854,0.576480686664581,0,2.80034290199e-06,1,-26.9002076623976,20.68333,2146028.61371,0,1.03242534995717e-05
"266",2.58304330679077e-05,7.10360929988e-05,4.70337702498636,2395.30562337286,5935.61153738905,19.9095238095238,34.3916666666667,26.6373015873016,379.421428571429,0.205952380952381,89.7118055555556,12,"2002",1695.56457519531,5277.1142578125,297.946407422,0.489562004805,196.547554871,135.133605957031,0,0.532740725464,1,22.2079050417913,76.9702099999999,2011815.85108,0,1.6968896262165e-06
"263",2.87492951848e-05,7.55738653094846e-05,39.9209673334909,2347.1740373881,6982.0043945319,-1.58,18.0266666666667,8.40626984126984,137.611428571429,16.9609523809524,65.2939682539683,12,"2002",2168.48266601562,1627.72680664062,395.524607627,2.3498108387,31.0776753283,757.630737304688,1,27.5248649759,1,48.6918102878094,9.14062,2011815.85108,0,-4.98004082026475e-06
"261",1.05850431471685e-05,4.20692797851539e-05,0,993.873491560095,3733.96143740762,-7.9984126984127,11.1492063492063,2.21547619047619,178.847619047619,0.742857142857143,43.1645502645503,12,"2002",2188.2255859375,6532.939453125,5009.92315536,13.907869339,1722.31388184,8.28559303283691,0,0.0202186581671,1,29.8408882047068,89.29688,2011815.85108,0,2.84569908633241e-05
"265",3.47060073617769e-05,7.72322081580615e-05,0,3266.5011974519,7333.14620535714,23.7416666666667,28.1035714285714,25.4300595238095,254.863095238095,1.13809523809524,108.374503968254,12,"2002",2025.7568359375,28817.072265625,571.232003378,1.01974034309,981.532204789,2.22684407234192,2,46.5891538598,1,7.18814170012824,21.09375,2011815.85108,0,1.03242534995717e-05
"362",1.0310310546878e-05,4.235854833984e-05,0.00261873655514842,1016.23012358628,3838.49984846483,-7.58850574712644,11.2172413793103,2.43275862068966,180.52183908046,0.71264367816092,43.6638888888889,4,"2010",2188.2255859375,6532.939453125,5009.92315536,13.907869339,1722.31388184,8.28559303283691,0,0.0202186581671,1,29.8408882047068,89.29688,2667072.50629,0,2.84569908633241e-05
"364",3.40691455078e-05,7.798291796876e-05,0,3330.32356209621,7423.24866985448,23.826724137931,28.3681034482759,25.5591954022989,257.998275862069,1.3698275862069,108.708620689655,4,"2010",2025.7568359375,28817.072265625,571.232003378,1.01974034309,981.532204789,2.22684407234192,2,46.5891538598,1,7.18814170012824,21.09375,2667072.50629,0,1.03242534995717e-05
"274",1.07364294433667e-05,4.47490779622333e-05,0.424432079878333,1071.87026323679,4374.18021937857,22.8,27.275,25.2327380952381,381.203571428571,33.2428571428571,190.291964285714,5,"2009",160854.375,1924.73388671875,716.974691553,9.77623558044,902.84085213,355.619537353516,0,21.2830912315,1,-11.8192410921241,43.38417,1058313.049,1,-1.78271211852901e-05
"322",7.05269165039e-06,2.1836785888675e-05,0.075403920597775,896.340049235133,2605.791276042,24.24,34.05,28.9027777777778,75.235,0.376666666666667,20.3098611111111,3,"2011",4417.42041015625,925.223510742188,710.24556962,5.44044399261,336.920019871,27.8639659881592,0,0.0345860937118,1,11.7667407401527,42.65806,946719.289591,0,1.48653383104002e-07
"99",2.050451196288e-05,6.516546972658e-05,1.05702749025705,2011.12463378862,6519.64813443,25.2827586206897,27.8586206896552,26.7469827586207,670.465517241379,79.0258620689655,247.578448275862,4,"2010",2463.048828125,8912.7197265625,30.5274375306,0.638740420341,444.650359712,20.066930770874,0,76.3805637686,1,3.28518874292706,103.29552,4504572.50629,1,-2.84639680262961e-05
"95",2.398394384766e-05,7.716304785156e-05,3.57634432642711,2329.7705667431,7279.28845635828,26.5137931034483,28.1172413793103,27.3204022988506,402.006896551724,112.141379310345,238.662356321839,4,"2010",2107.8486328125,114738.40625,23.9423011267,0.642567574978,326.672621706,84.9396667480469,0,70.0134031594,1,3.57923043730655,101.25549,4504572.50629,1,1.27011051704115e-07
"376",1.71847009277333e-05,7.44817854818e-05,0.01965221454123,1714.38906171258,7404.36903036806,17.8311827956989,19.8634408602151,18.9827956989247,503.244086021505,55.6182795698925,247.81747311828,2,"2012",2350.92504882812,11550.99609375,1450.91610668,12.7122955322,689.11730927,13.2255430221558,2,91.098043526,1,9.35973510354414,-83.0624,4439882.89925,1,-1.52843556251771e-06
"414",2.06290155029375e-05,5.21809295654375e-05,0.896551148504375,2033.21284367385,5013.759455755,-16.1660256410256,20.5153846153846,3.25336538461538,64.3974358974359,6.78076923076923,25.9865384615385,7,"2007",2506.63500976562,3204.18286132812,240.328261463,0.260257780552,159.87787895,9.30162906646729,0,4.41849259576,1,50.6843203817245,79.96667,5377500.53775,0,1.99754725331542e-06
"305",6.32910348074571e-06,2.44490754045714e-05,0.514368670126353,619.037022343407,2432.70458080111,21.737037037037,26.637037037037,24.1632716049383,472.807407407407,46.3592592592593,196.503395061728,6,"2008",15198538,672.44384765625,113.66091954,5.92621898651,2054.24418605,185.625595092773,0,0,1,-21.2348655833081,-159.775,20384965.315172,0,2.84569908633241e-05
"271",1.70999507649833e-05,6.55609521484333e-05,1.81421279681944,1758.59139578643,6324.24314662393,25.4839285714286,28.0446428571429,26.596875,651.182142857143,5.72321428571429,247.512053571429,5,"2009",147742.765625,393396.1875,74.7200433369,3.00867629051,186.215211755,25.2887268066406,0,41.6187663197,1,11.8338211899618,92.65354,7768017.77966,1,9.24680669474087e-06
"272",1.916342081705e-05,6.485224283855e-05,0.371015066849222,1999.66258021786,6491.87458147286,26.1696428571429,28.6767857142857,27.3793154761905,682.907142857143,7.0125,260.256547619048,5,"2009",76372.5546875,299585.59375,66.6964064436,2.68358826637,501.387943262,28.3084926605225,0,51.368638627,1,12.5000757037131,92.83333,7768017.77966,1,9.24680669474087e-06
"323",7.4906872558625e-06,1.7587732849125e-05,0.126377845561015,908.813895670333,1926.79224853533,23.2016666666667,32.8583333333333,28.0506944444444,75.045,0.0183333333333333,17.5643055555556,3,"2011",2710.38256835938,1502.97875976562,660.905936455,2.68165326118,254.839526337,12.1540546417236,0,3.84100394625e-07,1,11.2439572625047,42.60167,946719.289591,0,-2.84639680262961e-05
"324",7.45616317749e-06,1.7167053527825e-05,0.069673672582055,855.467553710933,1708.13730061867,23.7733333333333,31.1741666666667,27.7704861111111,77.015,0.00916666666666667,18.734375,3,"2011",2556.34252929688,2687.1455078125,447.878145557,1.29965400696,362.742251223,9.40962505340576,0,0.000145292131355,1,11.0367358973278,42.15139,946719.289591,0,-2.84639680262961e-05
"321",6.71725357056e-06,1.7680176696775e-05,0.23420299483575,849.0340962729,2032.231774902,23.4066666666667,33.56,28.4166666666667,76.8055555555556,0.19,19.1008333333333,3,"2011",2831.42553710938,1472.06286621094,591.292004106,3.00181484222,231.530985288,61.7718086242676,0,2.80283155098e-05,1,11.3606280344061,42.69306,946719.289591,0,1.48653383104002e-07
"337",2.02036569214e-05,6.814556518555e-05,5.7831727798855,1915.29253743467,6269.70315755167,14.9925,16.5733333333333,15.7679166666667,161.888333333333,18.3008333333333,80.2675,3,"2011",1856.92272949219,2828.408203125,2504.30859209,12.0551290512,209.590946844,102.522087097168,0,22.2984056756,1,0.500002840446895,-78.08333,2664035.52047,1,-4.54970670733058e-06
"375",1.63156742350667e-05,5.34624332682333e-05,0.0449746866247048,1672.19892341871,5324.8668409771,25.0225806451613,27.4451612903226,26.3637096774194,756.654838709677,127.612903225806,419.912634408602,2,"2012",1946.1845703125,11786.0224609375,22.8390615353,0.613082230091,510.913709677,33.007884979248,2,45.4256066372,1,10.7718641629506,-83.5991,4439882.89925,1,1.27011051704115e-07
"428",2.97658328247125e-05,7.5315853271475e-05,0.430976691418962,2987.48845965962,7186.59803185077,25.3778846153846,27.2192307692308,26.2215544871795,293.439423076923,52.1057692307692,155.256891025641,7,"2007",1804.93115234375,4004.96728515625,26.5779584081,0.382656693459,110.404290429,199.881011962891,0,17.2639739665,1,6.96476035204291,124.78278,7528500.75285,1,1.27011051704115e-07
"4",1.86454012044167e-05,5.05301090494667e-05,6.84896165687,1731.98198372929,4713.76586042107,-4.09464285714286,28.9821428571429,13.294494047619,33.75,0.2375,9.40714285714286,5,"2009",1987.59521484375,2897.4296875,103.194113863,0.127132207155,178.473700787,163.366302490234,0,0.0734228415793,1,41.4305311639293,60.90065,3032066.88538,0,1.48653383104002e-07
"142",1.82284419250375e-05,4.95886926269375e-05,7.0829856738025,1736.00436401308,4716.24180250885,-3.76730769230769,28.9634615384615,13.2941506410256,34.3663461538462,0.255769230769231,9.70889423076923,7,"2007",1987.59521484375,2897.4296875,103.194113863,0.127132207155,178.473700787,163.366302490234,0,0.0734228415793,1,41.4305311639293,60.90065,1022111.20671,0,1.81874951950522e-05
"101",2.643582910156e-05,7.228035058594e-05,5.65533218758263,2492.59744578414,6943.64700633138,25.3068965517241,27.7275862068966,26.6124521072797,590.658620689655,40.6885057471264,212.829501915709,4,"2010",1945.64721679688,24554.12890625,57.5031738281,1.71627771854,192.702534672,264.426452636719,0,50.206593647,1,6.15595551172674,101.97441,4504572.50629,1,9.24680669474087e-06
"94",1.854233325196e-05,6.226297558594e-05,3.93374829237263,1804.2389421131,5679.8443898169,25.4080459770115,28.1022988505747,26.8168582375479,492.604597701149,29.7287356321839,176.188314176245,4,"2010",2899.93334960938,56801.03515625,6.66145168157,0.229621633887,168.460158531,182.418960571289,1,11.0333933425,1,7.78111530435106,100.15068,4504572.50629,1,1.27011051704115e-07
"224",2.9143344726575e-05,7.41328808594e-05,0.48441612144385,2734.124316406,6718.916292317,16.0811111111111,25.1844444444444,21.3144444444444,175.314444444444,1.49888888888889,54.5213888888889,3,"2011",1739.56372070312,3996.95727539062,308.59643436,2.28496313095,228.414307004,36.0107269287109,0,21.085235518,1,-26.7421956702492,31.70293,1946541.68722,1,5.7825577714515e-06
"225",2.908700927735e-05,7.3366835937525e-05,1.4522037854887,2734.87546386767,6681.68546549433,15.3641666666667,24.32,20.5163888888889,195.991666666667,2.32333333333333,62.7209027777778,3,"2011",1953.57409667969,3594.82543945312,425.961068702,3.39675807953,209.317791869,48.1741180419922,0,23.1025845887,1,-26.6733948082526,31.5566,1946541.68722,1,5.7825577714515e-06
"222",2.9498756713875e-05,7.47146154785e-05,0.86382207309805,2725.329630533,6735.41975911467,16.565,26.0716666666667,21.98125,180.5,1.94166666666667,55.9765277777778,3,"2011",1771.42822265625,3429.0234375,248.12428517,1.56693732738,210.921091997,32.9425659179688,0,18.6992638104,1,-26.794816331737,31.76756,1946541.68722,1,5.7825577714515e-06
"223",2.9080392456075e-05,7.3591694335925e-05,0.652030769175075,2735.81737467467,6702.26368815067,15.3641666666667,24.32,20.5163888888889,195.991666666667,2.32333333333333,62.7209027777778,3,"2011",1919.26611328125,3742.451171875,377.453305352,2.9345934391,221.299477222,43.1937675476074,0,22.2469076064,1,-26.7027351754545,31.61367,1946541.68722,1,5.7825577714515e-06
"353",1.33175128173833e-05,2.51488659668e-05,0.761763946789056,1347.94441441107,2397.4819510325,6.775,25.7297619047619,16.0670634920635,43.9488095238095,0.172619047619048,12.3048611111111,5,"2009",1978.41052246094,4892.1435546875,1628.05762371,3.95714855194,314.637634409,24.8810977935791,4,0.00478320023145,1,31.2064195777714,-6.21718,965595.30109,0,1.48653383104002e-07
"270",2.45674186197833e-05,7.06877652995e-05,4.36805573754611,2408.64911324643,6624.71468680286,18.35,30.6428571428571,26.1641369047619,435.314285714286,0.404464285714286,135.232514880952,5,"2009",2067.6767578125,3009.23120117188,7.66843762298,0.180340781808,110.228780864,1005.28155517578,0,1.64117846698,1,23.0001630718883,89,7768017.77966,1,-1.58710966501994e-05
